4970.73209449,3323.23163668,-22.02798991,1
4974.67126938,3321.96198332,-11.08556003,1
4981.41148016,3322.16871536,12.03130777,1
4940.18560025,3315.248776,13.60095212,1
4940.97957086,3315.10325721,1.59324093,1
4945.93921633,3324.38041323,-6.45820755,1
4982.24919918,3334.89914584,3.26403161,1
4977.23248834,3332.30361493,13.326269,1
4948.42301878,3324.90477928,18.88976473,1
4954.32209081,3334.38405056,23.84633537,1
4943.32602751,3323.56530752,11.95198649,1
4935.26626058,3324.63287536,1.57298023,1
4951.64717946,3331.8927828,-23.38233319,1
4963.82970133,3337.19649532,-17.95641786,1
4974.11896515,3343.35460393,-6.21517765,1
4979.18104985,3339.12159338,14.97045742,1
4932.15541956,3327.67913475,-6.31123216,1
4946.35502403,3336.74496642,-17.88028375,1
4972.6803707,3348.68344765,8.69193853,1
4954.62392588,3345.79361484,26.68508652,1
4949.85341748,3337.46416912,19.30262829,1
4941.84526049,3331.80415478,14.47761647,1
4937.12834731,3328.78057948,7.10383886,1
4967.76703902,3361.43014777,-3.21561432,1
4961.42946099,3355.78573337,15.66949605,1
4948.24913181,3343.21743006,19.35949736,1
4936.67517218,3342.09577428,15.98744563,1
4929.97344801,3332.96262566,8.65378761,1
4935.00581776,3335.9369121,-10.66300609,1
4963.72872154,3356.61702128,-10.11215318,1
4954.64131212,3364.8740525,-26.01317297,1
4953.65631495,3363.59274814,5.05949102,1
4947.91585837,3356.44548584,18.0415303,1
4940.80880605,3352.0380108,20.15467862,1
4936.12943796,3340.22323863,17.61767989,1
4933.25012138,3352.24893658,-22.84555993,1
4942.57593166,3357.83805053,-16.8352692,1
4943.02237651,3364.70117709,-9.4851072,1
4959.09133468,3376.29521936,-0.91217347,1
4934.05702889,3349.95962328,20.86152691,1
4928.12813793,3348.69726633,14.41415982,1
4920.46470131,3349.65333537,-10.33847846,1
4921.54190685,3357.76805008,-19.00372702,1
4939.00414976,3366.97897367,-14.91710016,1
4946.29727121,3377.82436924,-19.74531274,1
4946.77291924,3379.56814572,-6.48355472,1
4943.09481116,3380.35878513,16.24783497,1
4940.01826755,3370.82064531,19.45703919,1
4930.99522677,3366.36135334,29.46094966,1
4920.2862227,3350.25911469,14.34848739,1
4941.9489038,3380.15529449,-19.71632717,1
4927.5179187,3373.60609529,21.61855311,1
4920.81316852,3359.10803584,11.69545843,1
4913.64277696,3358.03737236,4.8858845,1
4908.81027311,3363.65344686,0.41304012,1
4933.14187288,3386.55288452,14.41787646,1
4926.65997045,3380.64986697,23.99212997,1
4926.3408624,3393.13252038,19.03040655,1
4905.42711479,3374.68363949,13.88266776,1
4898.37184729,3363.35230326,-2.95422021,1
4902.13121599,3372.90662838,-11.16009045,1
4910.38394156,3371.13862181,-22.79718103,1
4918.45555968,3379.20923615,-24.5017118,1
4923.98988055,3385.33258922,-17.67759513,1
4927.22604177,3396.75367329,-14.26034728,1
4906.86443278,3380.62095179,24.81382178,1
4901.91871057,3377.07264759,16.66035439,1
4898.81818977,3373.09208952,6.04733063,1
4895.66729959,3370.25598144,-2.16189192,1
4900.41619622,3375.56282314,-12.44031059,1
4904.34979026,3382.16782536,-17.29615976,1
4914.55008046,3386.40302812,-22.46434986,1
4911.15939696,3392.93458771,21.62200478,1
4902.65904041,3388.88578988,27.37220139,1
4893.9752585,3377.88757233,24.53046439,1
4889.61929893,3379.00678309,0.73119886,1
4893.03425068,3383.33778404,-10.1259046,1
4883.75204731,3382.6334536,-8.40872043,1
4914.32374333,3411.80681572,-9.7654366,1
4919.37868009,3409.98542727,1.07346257,1
4908.4110492,3402.48946176,16.95817369,1
4885.75463095,3389.16020792,16.58290384,1
4894.89586912,3409.46558838,-24.6258855,1
4901.92428593,3407.26400408,-13.36857443,1
4882.75568763,3395.06869341,14.5879377,1
4887.682825,3398.32409322,-8.88518565,1
4888.06594308,3404.79005008,-15.37877395,1
4899.17376784,3414.57865356,-13.86899223,1
4890.8292832,3415.10796233,20.06571166,1
4871.78706205,3401.8771558,7.02568423,1
4871.81791273,3397.14377886,-3.35720757,1
4876.53576472,3401.8100507,-13.67478555,1
4865.42341546,3405.12101768,-8.51017032,1
4881.30830085,3417.07238017,-25.95198978,1
4905.55742082,3434.97876339,-9.38801872,1
4902.0955774,3434.14405929,5.52057302,1
4896.64255159,3426.80244299,24.7868993,1
4882.80153401,3418.51732992,21.47206464,1
4874.26260049,3413.08251808,18.19123195,1
4872.76589637,3406.99183,8.8491454,1
4869.75264018,3408.20039734,2.06727586,1
4888.242545,3428.88349441,-23.02139837,1
4894.0430335,3439.86571848,5.60338852,1
4888.7248166,3435.89174551,11.53778397,1
4868.7253474,3418.76577016,6.68670731,1
4870.6761738,3412.47747809,-8.12835004,1
4890.45291467,3447.52581691,-10.5594693,1
4891.65006894,3447.85704162,-0.01079484,1
4870.59643292,3425.39840384,20.31018217,1
4858.18088031,3419.52653208,15.41545871,1
4884.22827961,3440.56528572,-16.88484298,1
4868.55080123,3439.51497692,-22.28058505,1
4883.13605751,3447.22037411,15.19562744,1
4876.12314589,3441.559581,23.84315108,1
4866.36674106,3433.17439123,19.83907958,1
4859.91766936,3428.98795002,14.3239577,1
4847.12897716,3434.24320359,8.32710149,1
4845.40417885,3433.57996368,-3.6811319,1
4871.22486954,3449.87927436,-13.94375645,1
4880.60419239,3449.98282216,-10.46156417,1
